player_name,player_id,season_id,gp,age,min,fgm,fga,fg3m,ftm,fta,oreb,dreb,ast,tov,stl,blk,pts
Thaddeus Young,201152,2010-11,82.0,23.0,2134.79,458.0,847.0,6.0,123.0,174.0,153.0,281.0,82.0,99.0,90.0,26.0,1045.0
Thaddeus Young,201152,2011-12,63.0,24.0,1754.86,348.0,687.0,1.0,111.0,144.0,137.0,188.0,74.0,55.0,64.0,41.0,808.0
Thaddeus Young,201152,2012-13,76.0,25.0,2628.59,509.0,958.0,1.0,108.0,188.0,182.0,389.0,125.0,90.0,133.0,55.0,1127.0
Thaddeus Young,201152,2013-14,79.0,26.0,2717.63,582.0,1283.0,90.0,163.0,229.0,166.0,310.0,182.0,165.0,167.0,36.0,1417.0
Thaddeus Young,201152,2014-15,76.0,27.0,2433.81,451.0,968.0,38.0,131.0,200.0,127.0,284.0,173.0,117.0,124.0,25.0,1071.0
Thaddeus Young,201152,2015-16,73.0,28.0,2407.5,495.0,963.0,7.0,105.0,163.0,176.0,484.0,136.0,136.0,112.0,37.0,1102.0
Thaddeus Young,201152,2016-17,74.0,28.0,2236.59,362.0,687.0,45.0,45.0,86.0,131.0,317.0,122.0,95.0,113.0,29.0,814.0
Wilson Chandler,201163,2007-08,35.0,21.0,685.065,106.0,242.0,9.0,34.0,54.0,38.0,89.0,33.0,27.0,15.0,16.0,255.0
Wilson Chandler,201163,2008-09,82.0,22.0,2734.73,455.0,1054.0,103.0,171.0,215.0,91.0,354.0,170.0,139.0,71.0,75.0,1184.0
Wilson Chandler,201163,2009-10,65.0,23.0,2320.07,412.0,860.0,40.0,129.0,160.0,93.0,255.0,138.0,108.0,46.0,49.0,993.0
Wilson Chandler,201163,2010-11,72.0,24.0,2400.42,429.0,953.0,112.0,130.0,161.0,75.0,333.0,120.0,104.0,48.0,94.0,1100.0
Wilson Chandler,201163,2011-12,8.0,25.0,214.6,31.0,79.0,3.0,10.0,12.0,6.0,35.0,17.0,18.0,6.0,6.0,75.0
Wilson Chandler,201163,2012-13,43.0,26.0,1079.36,210.0,455.0,52.0,88.0,111.0,45.0,173.0,58.0,60.0,45.0,12.0,560.0
Wilson Chandler,201163,2013-14,62.0,27.0,1926.79,307.0,738.0,122.0,110.0,152.0,58.0,236.0,114.0,79.0,46.0,31.0,846.0
Wilson Chandler,201163,2014-15,78.0,28.0,2471.22,418.0,975.0,139.0,110.0,142.0,96.0,379.0,134.0,110.0,58.0,29.0,1085.0
Wilson Chandler,201163,2016-17,71.0,29.0,2196.68,433.0,939.0,110.0,141.0,194.0,103.0,357.0,141.0,114.0,51.0,30.0,1117.0
Alexis Ajinca,201582,2008-09,31.0,21.0,182.273,25.0,69.0,0.0,20.0,28.0,9.0,21.0,3.0,12.0,7.0,6.0,70.0
Alexis Ajinca,201582,2009-10,6.0,22.0,29.5167,5.0,10.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,10.0
Alexis Ajinca,201582,2010-11,34.0,23.0,339.62300000000005,59.0,133.0,12.0,13.0,18.0,17.0,61.0,10.0,18.0,11.0,19.0,143.0
Alexis Ajinca,201582,2013-14,56.0,26.0,950.5369999999999,136.0,249.0,0.0,56.0,67.0,94.0,183.0,40.0,63.0,23.0,46.0,328.0
Alexis Ajinca,201582,2014-15,68.0,27.0,956.52,181.0,329.0,0.0,81.0,99.0,104.0,211.0,47.0,69.0,21.0,51.0,443.0
Alexis Ajinca,201582,2015-16,59.0,28.0,860.715,150.0,315.0,0.0,52.0,62.0,75.0,194.0,31.0,54.0,19.0,36.0,352.0
Alexis Ajinca,201582,2016-17,39.0,28.0,584.25,89.0,178.0,0.0,29.0,40.0,46.0,131.0,12.0,31.0,20.0,22.0,207.0
Anthony Morrow,201627,2008-09,67.0,23.0,1515.3,255.0,534.0,86.0,80.0,92.0,78.0,121.0,80.0,52.0,36.0,12.0,676.0
Anthony Morrow,201627,2009-10,69.0,24.0,2018.12,329.0,703.0,140.0,101.0,114.0,61.0,198.0,104.0,84.0,65.0,16.0,899.0
Anthony Morrow,201627,2010-11,58.0,25.0,1856.4,279.0,620.0,110.0,96.0,107.0,37.0,135.0,68.0,54.0,19.0,7.0,764.0
Anthony Morrow,201627,2011-12,62.0,26.0,1636.28,272.0,658.0,106.0,97.0,104.0,31.0,96.0,61.0,70.0,46.0,9.0,747.0
Anthony Morrow,201627,2012-13,41.0,27.0,383.045,64.0,145.0,16.0,20.0,22.0,11.0,19.0,13.0,8.0,13.0,1.0,164.0
Anthony Morrow,201627,2013-14,76.0,28.0,1425.83,238.0,520.0,88.0,72.0,87.0,29.0,111.0,59.0,51.0,38.0,12.0,636.0
Anthony Morrow,201627,2014-15,74.0,29.0,1805.58,285.0,615.0,141.0,79.0,89.0,40.0,155.0,60.0,38.0,54.0,11.0,790.0
Anthony Morrow,201627,2015-16,68.0,30.0,926.432,136.0,333.0,79.0,29.0,39.0,10.0,52.0,24.0,17.0,22.0,5.0,380.0
Anthony Morrow,201627,2016-17,49.0,31.0,714.043,98.0,252.0,41.0,34.0,37.0,12.0,19.0,25.0,6.0,24.0,2.0,271.0
Anthony Tolliver,201229,2008-09,19.0,24.0,208.05,19.0,65.0,9.0,5.0,10.0,12.0,29.0,17.0,7.0,5.0,1.0,52.0
Anthony Tolliver,201229,2009-10,46.0,25.0,1427.65,193.0,449.0,50.0,103.0,134.0,84.0,236.0,87.0,46.0,32.0,33.0,539.0
Anthony Tolliver,201229,2010-11,65.0,26.0,1362.1,141.0,313.0,47.0,105.0,131.0,92.0,203.0,82.0,49.0,28.0,28.0,434.0
Anthony Tolliver,201229,2011-12,51.0,27.0,881.5,71.0,182.0,25.0,41.0,55.0,50.0,103.0,22.0,35.0,18.0,19.0,208.0
Anthony Tolliver,201229,2012-13,62.0,28.0,962.927,82.0,216.0,45.0,44.0,51.0,31.0,124.0,32.0,36.0,15.0,12.0,253.0
Anthony Tolliver,201229,2013-14,64.0,29.0,1298.1,129.0,307.0,102.0,33.0,41.0,33.0,135.0,42.0,23.0,19.0,15.0,393.0
Anthony Tolliver,201229,2014-15,76.0,30.0,1432.77,161.0,393.0,106.0,54.0,69.0,51.0,185.0,59.0,51.0,24.0,16.0,482.0
Anthony Tolliver,201229,2015-16,72.0,31.0,1340.58,128.0,332.0,98.0,29.0,47.0,39.0,190.0,52.0,28.0,26.0,16.0,383.0
Anthony Tolliver,201229,2016-17,65.0,31.0,1476.82,155.0,351.0,90.0,61.0,82.0,51.0,186.0,77.0,56.0,34.0,20.0,461.0
Bobby Brown,201628,2008-09,68.0,24.0,931.567,141.0,360.0,45.0,34.0,43.0,14.0,38.0,117.0,63.0,21.0,3.0,361.0
Bobby Brown,201628,2009-10,45.0,25.0,518.975,88.0,237.0,26.0,13.0,15.0,9.0,29.0,88.0,46.0,15.0,1.0,215.0
Bobby Brown,201628,2016-17,25.0,32.0,123.03,23.0,60.0,14.0,2.0,2.0,0.0,6.0,14.0,5.0,1.0,0.0,62.0
Brandon Rush,201575,2008-09,75.0,23.0,1802.98,243.0,575.0,78.0,46.0,66.0,34.0,199.0,66.0,75.0,38.0,37.0,610.0
Brandon Rush,201575,2009-10,82.0,24.0,2491.02,297.0,702.0,124.0,56.0,89.0,41.0,305.0,112.0,93.0,56.0,65.0,774.0
Brandon Rush,201575,2010-11,67.0,25.0,1753.8,217.0,515.0,93.0,80.0,106.0,33.0,184.0,62.0,69.0,41.0,35.0,607.0
Brandon Rush,201575,2011-12,65.0,26.0,1717.51,235.0,469.0,99.0,65.0,82.0,33.0,218.0,88.0,68.0,35.0,58.0,634.0
Brandon Rush,201575,2012-13,2.0,27.0,25.3483,6.0,9.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,14.0
Brandon Rush,201575,2013-14,38.0,28.0,417.968,30.0,90.0,16.0,3.0,5.0,5.0,39.0,24.0,20.0,5.0,9.0,79.0
Brandon Rush,201575,2014-15,33.0,29.0,271.063,11.0,54.0,3.0,5.0,11.0,4.0,37.0,12.0,11.0,5.0,12.0,30.0
Brandon Rush,201575,2015-16,72.0,30.0,1054.74,111.0,260.0,65.0,18.0,28.0,21.0,160.0,57.0,33.0,20.0,23.0,305.0
Brandon Rush,201575,2016-17,47.0,31.0,1029.84,70.0,187.0,44.0,13.0,18.0,16.0,83.0,45.0,28.0,22.0,23.0,197.0
Brook Lopez,201572,2008-09,82.0,21.0,2501.59,448.0,844.0,0.0,172.0,217.0,225.0,440.0,86.0,147.0,44.0,151.0,1068.0
Brook Lopez,201572,2009-10,82.0,22.0,3026.89,563.0,1129.0,0.0,416.0,509.0,270.0,439.0,187.0,204.0,55.0,139.0,1542.0
Brook Lopez,201572,2010-11,82.0,23.0,2888.73,644.0,1309.0,0.0,385.0,489.0,197.0,291.0,129.0,176.0,47.0,120.0,1673.0
Brook Lopez,201572,2011-12,5.0,24.0,135.977,38.0,77.0,0.0,20.0,32.0,8.0,10.0,6.0,6.0,1.0,4.0,96.0
Brook Lopez,201572,2012-13,74.0,25.0,2253.03,570.0,1094.0,0.0,297.0,392.0,208.0,304.0,70.0,131.0,33.0,154.0,1437.0
Brook Lopez,201572,2013-14,17.0,26.0,533.51,129.0,229.0,0.0,94.0,115.0,39.0,63.0,16.0,28.0,9.0,30.0,352.0
Brook Lopez,201572,2014-15,72.0,27.0,2100.34,506.0,987.0,1.0,223.0,274.0,214.0,321.0,50.0,104.0,43.0,126.0,1236.0
Brook Lopez,201572,2015-16,73.0,28.0,2456.57,591.0,1157.0,2.0,317.0,403.0,204.0,369.0,146.0,175.0,58.0,124.0,1501.0
Brook Lopez,201572,2016-17,75.0,29.0,2222.03,555.0,1172.0,134.0,295.0,364.0,121.0,282.0,176.0,184.0,38.0,124.0,1539.0
Courtney Lee,201584,2008-09,77.0,23.0,1938.98,243.0,540.0,82.0,78.0,94.0,18.0,160.0,91.0,69.0,76.0,14.0,646.0
Courtney Lee,201584,2009-10,71.0,24.0,2375.05,338.0,775.0,76.0,133.0,153.0,60.0,192.0,121.0,76.0,93.0,20.0,885.0
Courtney Lee,201584,2010-11,81.0,25.0,1722.77,253.0,576.0,71.0,95.0,120.0,51.0,158.0,100.0,68.0,58.0,18.0,672.0
Courtney Lee,201584,2011-12,58.0,26.0,1756.96,251.0,580.0,87.0,71.0,86.0,26.0,133.0,88.0,64.0,68.0,22.0,660.0
Courtney Lee,201584,2012-13,78.0,27.0,1941.46,246.0,530.0,58.0,62.0,72.0,31.0,159.0,143.0,84.0,89.0,21.0,612.0
Courtney Lee,201584,2013-14,79.0,28.0,1972.98,295.0,614.0,72.0,99.0,112.0,29.0,158.0,115.0,73.0,65.0,28.0,761.0
Courtney Lee,201584,2014-15,77.0,29.0,2354.46,288.0,643.0,90.0,111.0,129.0,21.0,157.0,151.0,78.0,75.0,12.0,777.0
Courtney Lee,201584,2015-16,79.0,30.0,2334.47,290.0,639.0,82.0,99.0,118.0,29.0,176.0,136.0,72.0,85.0,28.0,761.0
Courtney Lee,201584,2016-17,77.0,31.0,2459.41,321.0,704.0,108.0,85.0,98.0,53.0,206.0,179.0,69.0,81.0,24.0,835.0
D.J. Augustin,201571,2008-09,72.0,21.0,1907.73,267.0,621.0,108.0,208.0,233.0,17.0,116.0,250.0,119.0,42.0,2.0,850.0
D.J. Augustin,201571,2009-10,80.0,22.0,1472.51,168.0,435.0,70.0,102.0,131.0,11.0,86.0,193.0,74.0,45.0,5.0,508.0
D.J. Augustin,201571,2010-11,82.0,23.0,2757.06,399.0,958.0,111.0,269.0,297.0,38.0,187.0,498.0,155.0,54.0,3.0,1178.0
D.J. Augustin,201571,2011-12,48.0,24.0,1408.39,183.0,487.0,61.0,105.0,120.0,24.0,85.0,307.0,110.0,36.0,1.0,532.0
D.J. Augustin,201571,2012-13,76.0,25.0,1226.39,103.0,294.0,67.0,83.0,99.0,20.0,71.0,170.0,68.0,34.0,3.0,356.0
D.J. Augustin,201571,2013-14,71.0,26.0,1938.59,298.0,718.0,133.0,201.0,227.0,15.0,115.0,313.0,125.0,53.0,3.0,930.0
D.J. Augustin,201571,2014-15,82.0,27.0,1963.79,258.0,647.0,83.0,178.0,205.0,20.0,141.0,353.0,145.0,49.0,3.0,777.0
D.J. Augustin,201571,2015-16,62.0,28.0,1177.74,148.0,350.0,68.0,103.0,128.0,8.0,87.0,198.0,84.0,38.0,4.0,467.0
D.J. Augustin,201571,2016-17,78.0,29.0,1538.24,195.0,517.0,95.0,131.0,161.0,15.0,102.0,209.0,90.0,31.0,1.0,616.0
Danilo Gallinari,201568,2008-09,28.0,20.0,411.745,56.0,125.0,32.0,26.0,27.0,13.0,42.0,15.0,15.0,14.0,4.0,170.0
Danilo Gallinari,201568,2009-10,81.0,21.0,2746.94,392.0,927.0,186.0,251.0,307.0,65.0,333.0,135.0,110.0,75.0,58.0,1221.0
Danilo Gallinari,201568,2010-11,62.0,22.0,2104.03,265.0,640.0,103.0,337.0,391.0,59.0,246.0,104.0,83.0,51.0,27.0,970.0
Danilo Gallinari,201568,2011-12,43.0,23.0,1351.15,193.0,466.0,60.0,182.0,209.0,28.0,174.0,116.0,68.0,42.0,23.0,628.0
Danilo Gallinari,201568,2012-13,71.0,24.0,2308.7,364.0,871.0,135.0,286.0,348.0,65.0,302.0,176.0,111.0,64.0,36.0,1149.0
Danilo Gallinari,201568,2014-15,59.0,26.0,1425.73,228.0,568.0,107.0,171.0,191.0,31.0,187.0,83.0,57.0,47.0,20.0,734.0
Danilo Gallinari,201568,2015-16,53.0,27.0,1838.71,287.0,700.0,87.0,375.0,432.0,52.0,229.0,135.0,77.0,42.0,19.0,1036.0
Danilo Gallinari,201568,2016-17,63.0,28.0,2134.09,335.0,750.0,126.0,349.0,387.0,39.0,286.0,135.0,82.0,40.0,15.0,1145.0
Darrell Arthur,201589,2008-09,76.0,21.0,1464.08,191.0,436.0,0.0,40.0,60.0,108.0,238.0,43.0,47.0,52.0,52.0,422.0
Darrell Arthur,201589,2009-10,32.0,22.0,457.32,63.0,146.0,0.0,17.0,30.0,37.0,73.0,15.0,22.0,14.0,14.0,143.0
Darrell Arthur,201589,2010-11,80.0,23.0,1608.31,310.0,624.0,0.0,109.0,134.0,115.0,227.0,53.0,88.0,52.0,63.0,729.0
Darrell Arthur,201589,2012-13,59.0,25.0,970.055,162.0,359.0,5.0,33.0,46.0,68.0,101.0,33.0,43.0,24.0,33.0,362.0
Darrell Arthur,201589,2013-14,68.0,26.0,1161.09,162.0,410.0,24.0,53.0,62.0,52.0,158.0,61.0,58.0,39.0,47.0,401.0
Darrell Arthur,201589,2014-15,58.0,27.0,987.79,155.0,384.0,26.0,46.0,59.0,53.0,118.0,57.0,47.0,48.0,26.0,382.0
Darrell Arthur,201589,2015-16,70.0,28.0,1516.04,221.0,489.0,45.0,40.0,53.0,86.0,207.0,96.0,66.0,53.0,48.0,527.0
Darrell Arthur,201589,2016-17,41.0,29.0,638.507,95.0,215.0,53.0,19.0,22.0,25.0,87.0,42.0,36.0,19.0,21.0,262.0
DeAndre Jordan,201599,2008-09,53.0,20.0,771.453,93.0,147.0,0.0,42.0,109.0,72.0,165.0,11.0,41.0,11.0,59.0,228.0
DeAndre Jordan,201599,2009-10,70.0,21.0,1137.29,144.0,238.0,0.0,48.0,128.0,122.0,230.0,21.0,75.0,16.0,62.0,336.0
DeAndre Jordan,201599,2010-11,80.0,22.0,2046.86,234.0,341.0,0.0,98.0,217.0,207.0,368.0,42.0,101.0,41.0,142.0,566.0
DeAndre Jordan,201599,2011-12,66.0,23.0,1798.15,206.0,326.0,0.0,74.0,141.0,202.0,344.0,17.0,74.0,30.0,134.0,486.0
DeAndre Jordan,201599,2012-13,82.0,24.0,2009.69,314.0,488.0,0.0,96.0,249.0,210.0,384.0,28.0,100.0,48.0,112.0,724.0
DeAndre Jordan,201599,2013-14,82.0,25.0,2870.39,348.0,515.0,0.0,160.0,374.0,331.0,783.0,74.0,123.0,80.0,203.0,856.0
DeAndre Jordan,201599,2014-15,82.0,26.0,2819.96,379.0,534.0,1.0,187.0,471.0,397.0,829.0,61.0,109.0,81.0,183.0,946.0
DeAndre Jordan,201599,2015-16,77.0,27.0,2597.61,357.0,508.0,0.0,266.0,619.0,267.0,792.0,90.0,107.0,51.0,177.0,980.0
DeAndre Jordan,201599,2016-17,81.0,28.0,2570.33,412.0,577.0,0.0,205.0,425.0,298.0,816.0,96.0,115.0,51.0,134.0,1029.0
Derrick Rose,201565,2008-09,81.0,20.0,3000.08,574.0,1208.0,16.0,197.0,250.0,96.0,221.0,512.0,202.0,66.0,18.0,1361.0
Derrick Rose,201565,2009-10,78.0,21.0,2870.93,672.0,1373.0,16.0,259.0,338.0,65.0,228.0,469.0,217.0,57.0,27.0,1619.0
Derrick Rose,201565,2010-11,81.0,22.0,3025.75,711.0,1597.0,128.0,476.0,555.0,81.0,249.0,623.0,278.0,85.0,51.0,2026.0
Derrick Rose,201565,2011-12,39.0,23.0,1374.52,302.0,695.0,54.0,194.0,239.0,26.0,105.0,307.0,119.0,35.0,28.0,852.0
Derrick Rose,201565,2013-14,10.0,25.0,310.888,58.0,164.0,16.0,27.0,32.0,9.0,23.0,43.0,34.0,5.0,1.0,159.0
Derrick Rose,201565,2014-15,51.0,26.0,1529.88,338.0,835.0,76.0,152.0,187.0,35.0,126.0,251.0,161.0,36.0,16.0,904.0
Derrick Rose,201565,2015-16,66.0,27.0,2097.42,447.0,1048.0,44.0,142.0,179.0,46.0,179.0,311.0,175.0,44.0,14.0,1080.0
Derrick Rose,201565,2016-17,64.0,28.0,2081.84,460.0,977.0,13.0,221.0,253.0,66.0,180.0,283.0,147.0,44.0,17.0,1154.0
Eric Gordon,201569,2008-09,78.0,20.0,2676.23,411.0,901.0,131.0,299.0,350.0,45.0,156.0,215.0,164.0,78.0,35.0,1252.0
Eric Gordon,201569,2009-10,62.0,21.0,2229.36,352.0,784.0,119.0,222.0,299.0,25.0,135.0,186.0,144.0,69.0,14.0,1045.0
Eric Gordon,201569,2010-11,56.0,22.0,2112.2,427.0,949.0,106.0,287.0,348.0,45.0,119.0,244.0,151.0,71.0,18.0,1247.0
Eric Gordon,201569,2011-12,9.0,23.0,310.385,63.0,140.0,10.0,49.0,65.0,2.0,23.0,31.0,24.0,13.0,4.0,185.0
Eric Gordon,201569,2012-13,42.0,24.0,1263.8,235.0,584.0,56.0,187.0,222.0,10.0,67.0,137.0,117.0,45.0,8.0,713.0
Eric Gordon,201569,2013-14,64.0,25.0,2057.28,356.0,817.0,101.0,175.0,223.0,30.0,135.0,208.0,134.0,74.0,12.0,988.0
Eric Gordon,201569,2014-15,61.0,26.0,2018.11,285.0,694.0,141.0,107.0,133.0,28.0,131.0,229.0,122.0,50.0,14.0,818.0
Eric Gordon,201569,2015-16,45.0,27.0,1481.35,231.0,552.0,113.0,111.0,125.0,10.0,89.0,121.0,73.0,43.0,14.0,686.0
Eric Gordon,201569,2016-17,75.0,28.0,2323.47,412.0,1016.0,246.0,147.0,175.0,29.0,172.0,188.0,121.0,48.0,41.0,1217.0
George Hill,201588,2008-09,77.0,23.0,1269.66,150.0,372.0,24.0,114.0,146.0,30.0,128.0,136.0,74.0,45.0,21.0,438.0
George Hill,201588,2009-10,78.0,24.0,2275.52,353.0,738.0,75.0,183.0,237.0,42.0,163.0,226.0,101.0,69.0,26.0,964.0
George Hill,201588,2010-11,76.0,25.0,2147.98,287.0,633.0,77.0,233.0,270.0,24.0,175.0,193.0,99.0,66.0,21.0,884.0
George Hill,201588,2011-12,50.0,26.0,1274.12,168.0,380.0,54.0,91.0,117.0,31.0,120.0,145.0,52.0,42.0,17.0,481.0
George Hill,201588,2012-13,76.0,27.0,2619.62,386.0,871.0,130.0,174.0,213.0,47.0,237.0,355.0,116.0,81.0,26.0,1076.0
George Hill,201588,2013-14,76.0,28.0,2433.67,272.0,616.0,95.0,142.0,176.0,53.0,230.0,265.0,92.0,75.0,23.0,781.0
George Hill,201588,2014-15,43.0,29.0,1267.13,255.0,535.0,69.0,113.0,143.0,25.0,154.0,220.0,69.0,44.0,14.0,692.0
George Hill,201588,2015-16,74.0,30.0,2524.39,326.0,739.0,128.0,114.0,150.0,58.0,240.0,259.0,101.0,83.0,17.0,894.0
George Hill,201588,2016-17,49.0,31.0,1544.01,289.0,606.0,94.0,157.0,196.0,23.0,144.0,204.0,85.0,50.0,11.0,829.0
Goran Dragic,201609,2008-09,55.0,23.0,728.058,88.0,224.0,20.0,50.0,65.0,33.0,70.0,111.0,73.0,29.0,3.0,246.0
Goran Dragic,201609,2009-10,80.0,24.0,1442.15,222.0,491.0,74.0,117.0,159.0,38.0,133.0,241.0,126.0,48.0,8.0,635.0
Goran Dragic,201609,2010-11,70.0,25.0,1233.94,192.0,441.0,56.0,83.0,133.0,36.0,106.0,204.0,117.0,50.0,10.0,523.0
Goran Dragic,201609,2011-12,66.0,26.0,1751.92,277.0,600.0,68.0,153.0,190.0,53.0,115.0,351.0,157.0,85.0,10.0,775.0
Goran Dragic,201609,2012-13,77.0,27.0,2581.21,401.0,906.0,88.0,244.0,326.0,60.0,178.0,569.0,212.0,124.0,26.0,1134.0
Goran Dragic,201609,2013-14,76.0,28.0,2667.99,552.0,1093.0,122.0,316.0,416.0,69.0,176.0,447.0,213.0,104.0,22.0,1542.0
Goran Dragic,201609,2014-15,78.0,29.0,2639.99,502.0,1002.0,90.0,181.0,234.0,81.0,193.0,350.0,173.0,78.0,15.0,1275.0
Goran Dragic,201609,2015-16,72.0,30.0,2362.66,417.0,875.0,64.0,120.0,165.0,54.0,223.0,419.0,185.0,71.0,17.0,1018.0
Goran Dragic,201609,2016-17,73.0,31.0,2459.34,534.0,1124.0,117.0,298.0,377.0,62.0,217.0,423.0,212.0,89.0,13.0,1483.0
JaVale McGee,201580,2008-09,75.0,21.0,1142.32,191.0,387.0,0.0,107.0,162.0,120.0,174.0,23.0,61.0,33.0,75.0,489.0
JaVale McGee,201580,2009-10,60.0,22.0,967.572,156.0,307.0,0.0,74.0,116.0,88.0,155.0,14.0,51.0,16.0,101.0,386.0
JaVale McGee,201580,2010-11,79.0,23.0,2192.51,332.0,604.0,0.0,134.0,230.0,223.0,411.0,38.0,102.0,41.0,193.0,798.0
JaVale McGee,201580,2011-12,61.0,24.0,1534.64,307.0,552.0,0.0,77.0,167.0,163.0,314.0,31.0,87.0,35.0,132.0,691.0
JaVale McGee,201580,2012-13,79.0,25.0,1433.43,303.0,527.0,1.0,110.0,186.0,158.0,223.0,24.0,90.0,30.0,157.0,717.0
JaVale McGee,201580,2013-14,5.0,26.0,79.49,17.0,38.0,0.0,1.0,1.0,10.0,7.0,2.0,8.0,1.0,7.0,35.0
JaVale McGee,201580,2014-15,23.0,27.0,256.022,42.0,79.0,0.0,22.0,33.0,18.0,43.0,3.0,18.0,2.0,20.0,106.0
JaVale McGee,201580,2015-16,34.0,28.0,369.8,77.0,134.0,0.0,18.0,36.0,53.0,80.0,3.0,21.0,5.0,26.0,172.0
JaVale McGee,201580,2016-17,77.0,29.0,739.283,208.0,319.0,0.0,56.0,111.0,100.0,144.0,17.0,40.0,19.0,67.0,472.0
Jerryd Bayless,201573,2008-09,53.0,20.0,654.7,69.0,189.0,7.0,83.0,103.0,8.0,49.0,78.0,56.0,16.0,2.0,228.0
Jerryd Bayless,201573,2009-10,74.0,21.0,1304.51,200.0,483.0,29.0,201.0,242.0,18.0,102.0,172.0,94.0,26.0,5.0,630.0
Jerryd Bayless,201573,2010-11,71.0,22.0,1495.28,218.0,517.0,49.0,166.0,206.0,26.0,139.0,266.0,127.0,38.0,5.0,651.0
Jerryd Bayless,201573,2011-12,31.0,23.0,704.7230000000001,117.0,276.0,44.0,75.0,88.0,8.0,58.0,118.0,53.0,24.0,4.0,353.0
Jerryd Bayless,201573,2012-13,80.0,24.0,1764.77,260.0,621.0,71.0,102.0,122.0,22.0,154.0,264.0,120.0,59.0,17.0,693.0
Jerryd Bayless,201573,2013-14,72.0,25.0,1685.72,248.0,617.0,76.0,94.0,118.0,22.0,123.0,194.0,82.0,60.0,9.0,666.0
Jerryd Bayless,201573,2014-15,77.0,26.0,1717.38,220.0,516.0,37.0,121.0,137.0,22.0,189.0,233.0,133.0,59.0,12.0,598.0
Jerryd Bayless,201573,2015-16,52.0,27.0,1504.82,185.0,437.0,101.0,70.0,90.0,21.0,120.0,163.0,73.0,47.0,11.0,541.0
Jerryd Bayless,201573,2016-17,3.0,28.0,71.49,11.0,32.0,2.0,9.0,10.0,3.0,9.0,13.0,9.0,0.0,0.0,33.0
Kevin Love,201567,2008-09,81.0,20.0,2047.91,316.0,688.0,2.0,265.0,336.0,274.0,460.0,84.0,118.0,35.0,50.0,899.0
Kevin Love,201567,2009-10,60.0,21.0,1713.77,291.0,646.0,35.0,225.0,276.0,227.0,431.0,136.0,117.0,43.0,23.0,842.0
Kevin Love,201567,2010-11,73.0,22.0,2610.68,482.0,1026.0,88.0,424.0,499.0,330.0,782.0,184.0,155.0,45.0,28.0,1476.0
Kevin Love,201567,2011-12,55.0,23.0,2145.37,474.0,1059.0,105.0,379.0,460.0,226.0,508.0,111.0,128.0,47.0,28.0,1432.0
Kevin Love,201567,2012-13,18.0,24.0,617.962,105.0,298.0,20.0,100.0,142.0,64.0,188.0,42.0,39.0,13.0,9.0,330.0
Kevin Love,201567,2013-14,77.0,25.0,2796.5,650.0,1421.0,190.0,520.0,633.0,224.0,739.0,341.0,196.0,59.0,35.0,2010.0
Kevin Love,201567,2014-15,75.0,26.0,2531.83,413.0,952.0,144.0,258.0,321.0,142.0,589.0,168.0,122.0,51.0,39.0,1228.0
Kevin Love,201567,2015-16,77.0,27.0,2424.38,409.0,977.0,158.0,258.0,314.0,149.0,613.0,185.0,142.0,58.0,41.0,1234.0
Kevin Love,201567,2016-17,60.0,28.0,1884.68,370.0,867.0,145.0,257.0,295.0,148.0,518.0,116.0,122.0,53.0,21.0,1142.0
Kosta Koufos,201585,2008-09,48.0,20.0,565.188,94.0,185.0,0.0,36.0,51.0,50.0,88.0,20.0,26.0,12.0,31.0,224.0
Kosta Koufos,201585,2009-10,36.0,21.0,172.47299999999998,22.0,47.0,0.0,9.0,15.0,16.0,29.0,6.0,15.0,2.0,4.0,53.0
Kosta Koufos,201585,2010-11,50.0,22.0,433.6,68.0,150.0,0.0,24.0,43.0,57.0,73.0,7.0,31.0,10.0,25.0,160.0
Kosta Koufos,201585,2011-12,48.0,23.0,791.183,115.0,192.0,0.0,33.0,55.0,95.0,163.0,15.0,33.0,24.0,41.0,263.0
Kosta Koufos,201585,2012-13,81.0,24.0,1817.22,295.0,508.0,0.0,58.0,104.0,211.0,351.0,32.0,53.0,44.0,103.0,648.0
Kosta Koufos,201585,2013-14,80.0,25.0,1349.33,227.0,459.0,0.0,60.0,93.0,160.0,258.0,39.0,67.0,32.0,71.0,514.0
Kosta Koufos,201585,2014-15,81.0,26.0,1348.23,182.0,358.0,0.0,55.0,85.0,121.0,305.0,37.0,69.0,29.0,63.0,419.0
Kosta Koufos,201585,2015-16,78.0,27.0,1482.42,236.0,444.0,0.0,57.0,104.0,169.0,254.0,33.0,48.0,40.0,70.0,529.0
Kosta Koufos,201585,2016-17,71.0,28.0,1419.06,216.0,392.0,0.0,38.0,62.0,118.0,285.0,47.0,61.0,36.0,48.0,470.0
Luc Mbah a Moute,201601,2008-09,82.0,22.0,2113.77,227.0,491.0,0.0,140.0,192.0,189.0,298.0,87.0,100.0,87.0,45.0,594.0
Luc Mbah a Moute,201601,2009-10,73.0,23.0,1866.36,177.0,369.0,6.0,93.0,133.0,171.0,229.0,81.0,70.0,60.0,39.0,453.0
Luc Mbah a Moute,201601,2010-11,79.0,24.0,2093.21,198.0,428.0,0.0,133.0,188.0,169.0,251.0,68.0,77.0,72.0,28.0,529.0
