player_id,player_name,season_id
2863,Damien Wilkins,2006-07
200806,Damir Markota,2006-07
1800,Damon Jones,2006-07
757,Damon Stoudamire,2006-07
2424,Dan Dickau,2006-07
2429,Dan Gadzuric,2006-07
101137,Daniel Ewing,2006-07
200789,Daniel Gibson,2006-07
1504,Danny Fortson,2006-07
101122,Danny Granger,2006-07
2443,Darius Songaila,2006-07
2545,Darko Milicic,2006-07
353,Darrell Armstrong,2006-07
239,Darrick Martin,2006-07
2758,David Harrison,2006-07
101135,David Lee,2006-07
200786,David Noel,2006-07
133,David Wesley,2006-07
2561,David West,2006-07
2205,DeSagana Diop,2006-07
2052,DeShawn Stevenson,2006-07
200793,Dee Brown,2006-07
2753,Delonte West,2006-07
2035,DerMarr Johnson,2006-07
1507,Derek Anderson,2006-07
965,Derek Fisher,2006-07
101114,Deron Williams,2006-07
2824,Desmon Farmer,2006-07
2046,Desmond Mason,2006-07
1904,Devean George,2006-07
2484,Devin Brown,2006-07
2734,Devin Harris,2006-07
101159,Dijon Thompson,2006-07
87,Dikembe Mutombo,2006-07
1717,Dirk Nowitzki,2006-07
101182,Donell Taylor,2006-07
923,Donyell Marshall,2006-07
2748,Dorell Wright,2006-07
57,Doug Christie,2006-07
2400,Drew Gooden,2006-07
101204,Dwayne Jones,2006-07
2730,Dwight Howard,2006-07
2548,Dwyane Wade,2006-07
2853,Earl Barron,2006-07
1863,Earl Boykins,2006-07
2248,Earl Watson,2006-07
2204,Eddie Griffin,2006-07
2067,Eddie House,2006-07
224,Eddie Jones,2006-07
2201,Eddy Curry,2006-07
2059,Eduardo Najera,2006-07
1882,Elton Brand,2006-07
2731,Emeka Okafor,2006-07
15,Eric Piatkowski,2006-07
727,Eric Snow,2006-07
677,Eric Williams,2006-07
956,Erick Dampier,2006-07
101141,Ersan Ilyasova,2006-07
101212,Esteban Batista,2006-07
2041,Etan Thomas,2006-07
101177,Fabricio Oberto,2006-07
2436,Flip Murray,2006-07
1922,Francisco Elson,2006-07
101128,Francisco Garcia,2006-07
2410,Fred Jones,2006-07
56,Gary Payton,2006-07
101123,Gerald Green,2006-07
2222,Gerald Wallace,2006-07
2240,Gilbert Arenas,2006-07
1921,Gordan Giricek,2006-07
255,Grant Hill,2006-07
1761,Greg Buckner,2006-07
101124,Hakim Warrick,2006-07
200801,Hassan Adams,2006-07
2045,Hedo Turkoglu,2006-07
200756,Hilton Armstrong,2006-07
101113,Ike Diogu,2006-07
2137,Ime Udoka,2006-07
1956,Ira Newble,2006-07
200829,Ivan McFarlin,2006-07
200826,J.J. Barea,2006-07
200755,JJ Redick,2006-07
2747,JR Smith,2006-07
2866,Jackie Butler,2006-07
1521,Jacque Vaughn,2006-07
2054,Jake Tsakalidis,2006-07
2063,Jake Voskuhl,2006-07
147,Jalen Rose,2006-07
2048,Jamaal Magloire,2006-07
2224,Jamaal Tinsley,2006-07
2037,Jamal Crawford,2006-07
2441,Jamal Sampson,2006-07
2749,Jameer Nelson,2006-07
200788,James Augustine,2006-07
2592,James Jones,2006-07
2591,James Lang,2006-07
1899,James Posey,2006-07
101189,James Singleton,2006-07
200778,James White,2006-07
2457,Jannero Pargo,2006-07
2407,Jared Jeffries,2006-07
2876,Jared Reiner,2006-07
101127,Jarrett Jack,2006-07
2260,Jarron Collins,2006-07
2553,Jarvis Hayes,2006-07
2215,Jason Collins,2006-07
2078,Jason Hart,2006-07
2574,Jason Kapono,2006-07
467,Jason Kidd,2006-07
101131,Jason Maxiell,2006-07
2202,Jason Richardson,2006-07
1891,Jason Terry,2006-07
1715,Jason Williams,2006-07
1902,Jeff Foster,2006-07
976,Jeff McInnis,2006-07
200978,Jeremy Richardson,2006-07
979,Jermaine O'Neal,2006-07
1744,Jerome James,2006-07
711,Jerry Stackhouse,2006-07
2207,Joe Johnson,2006-07
693,Joe Smith,2006-07
2038,Joel Przybilla,2006-07
101121,Joey Graham,2006-07
101130,Johan Petro,2006-07
101249,John Lucas III,2006-07
2422,John Salmons,2006-07
200770,Jordan Farmar,2006-07
200816,Jorge Garbajosa,2006-07
101181,Jose Calderon,2006-07
200767,Josh Boone,2006-07
2735,Josh Childress,2006-07
2572,Josh Howard,2006-07
2694,Josh Powell,2006-07
2746,Josh Smith,2006-07
2413,Juan Dixon,2006-07
101125,Julius Hodge,2006-07
1908,Jumaine Jones,2006-07
2454,Junior Harrington,2006-07
2770,Justin Reed,2006-07
200818,Justin Williams,2006-07
436,Juwan Howard,2006-07
2586,Keith Bogans,2006-07
2693,Keith McLeod,2006-07
101235,Kelenna Azubuike,2006-07
1509,Kelvin Cato,2006-07
2570,Kendrick Perkins,2006-07
1903,Kenny Thomas,2006-07
2030,Kenyon Martin,2006-07
708,Kevin Garnett,2006-07
2755,Kevin Martin,2006-07
1563,Kevin Ollie,2006-07
788,Kevin Willis,2006-07
200838,Kevinn Pinkney,2006-07
2039,Keyon Dooling,2006-07
2550,Kirk Hinrich,2006-07
2745,Kirk Snyder,2006-07
977,Kobe Bryant,2006-07
2743,Kris Humphries,2006-07
703,Kurt Thomas,2006-07
2198,Kwame Brown,2006-07
2594,Kyle Korver,2006-07
200768,Kyle Lowry,2006-07
200746,LaMarcus Aldridge,2006-07
1885,Lamar Odom,2006-07
1716,Larry Hughes,2006-07
101160,Lawrence Roberts,2006-07
2544,LeBron James,2006-07
2571,Leandro Barbosa,2006-07
200796,Leon Powe,2006-07
101132,Linas Kleiza,2006-07
283,Lindsey Hunter,2006-07
2669,Linton Johnson,2006-07
953,Lorenzen Wright,2006-07
200811,Lou Amundson,2006-07
101150,Lou Williams,2006-07
2739,Luke Jackson,2006-07
2557,Luke Ridnour,2006-07
101195,Luke Schenscher,2006-07
2575,Luke Walton,2006-07
2736,Luol Deng,2006-07
101129,Luther Head,2006-07
2696,Lynn Greer,2006-07
1766,Maceo Baston,2006-07
2124,Malik Allen,2006-07
990,Malik Rose,2006-07
1938,Manu Ginobili,2006-07
1531,Marc Jackson,2006-07
2556,Marcus Banks,2006-07
948,Marcus Camby,2006-07
200790,Marcus Vinicius,2006-07
200766,Marcus Williams,2006-07
200776,Mardy Collins,2006-07
1548,Mark Blount,2006-07
2058,Mark Madsen,2006-07
2060,Marko Jaric,2006-07
2605,Marquis Daniels,2006-07
101110,Martell Webster,2006-07
101107,Marvin Williams,2006-07
2440,Matt Barnes,2006-07
2588,Matt Bonner,2006-07
2679,Matt Carroll,2006-07
2782,Matt Freije,2006-07
1723,Matt Harpring,2006-07
200772,Maurice Ager,2006-07
2230,Maurice Evans,2006-07
1508,Maurice Taylor,2006-07
2246,Mehmet Okur,2006-07
2408,Melvin Ely,2006-07
1897,Metta World Peace,2006-07
1720,Michael Doleac,2006-07
714,Michael Finley,2006-07
1709,Michael Olowokandi,2006-07
2072,Michael Redd,2006-07
1913,Michael Ruffin,2006-07
2552,Michael Sweetney,2006-07
101153,Mickael Gelabale,2006-07
2554,Mickael Pietrus,2006-07
1710,Mike Bibby,2006-07
2399,Mike Dunleavy,2006-07
200837,Mike Hall,2006-07
2229,Mike James,2006-07
2034,Mike Miller,2006-07
2366,Mike Wilks,2006-07
1630,Mikki Moore,2006-07
101148,Mile Ilic,2006-07
2590,Mo Williams,2006-07
101145,Monta Ellis,2006-07
2050,Morris Peterson,2006-07
200754,Mouhamed Sene,2006-07
101126,Nate Robinson,2006-07
1737,Nazr Mohammed,2006-07
2420,Nenad Krstic,2006-07
2403,Nene,2006-07
2555,Nick Collison,2006-07
101158,Orien Greene,2006-07
970,Othella Harrington,2006-07
136,P.J. Brown,2006-07
200782,PJ Tucker,2006-07
2776,Pape Sow,2006-07
2469,Pat Burke,2006-07
1727,Pat Garrity,2006-07
200753,Patrick O'Bryant,2006-07
2200,Pau Gasol,2006-07
200781,Paul Davis,2006-07
200794,Paul Millsap,2006-07
1718,Paul Pierce,2006-07
978,Peja Stojakovic,2006-07
200822,Pops Mensah-Bonsu,2006-07
2056,Primoz Brezec,2006-07
2047,Quentin Richardson,2006-07
200763,Quincy Douby,2006-07
2624,Quinton Ross,2006-07
1711,Raef LaFrentz,2006-07
2737,Rafael Araujo,2006-07
1747,Rafer Alston,2006-07
1952,Raja Bell,2006-07
200765,Rajon Rondo,2006-07
201043,Randolph Morris,2006-07
200751,Randy Foye,2006-07
988,Randy Livingston,2006-07
101119,Rashad McCants,2006-07
1740,Rashard Lewis,2006-07
739,Rasheed Wallace,2006-07
1725,Rasho Nesterovic,2006-07
2446,Rasual Butler,2006-07
101185,Rawle Marshall,2006-07
951,Ray Allen,2006-07
101109,Raymond Felton,2006-07
2501,Reggie Evans,2006-07
200764,Renaldo Balkman,2006-07
200970,Renaldo Major,2006-07
1888,Richard Hamilton,2006-07
2210,Richard Jefferson,2006-07
1729,Ricky Davis,2006-07
200823,Robert Hite,2006-07
109,Robert Horry,2006-07
200760,Rodney Carney,2006-07
2427,Roger Mason Jr.,2006-07
101232,Roger Powell,2006-07
2648,Ronald Dupree,2006-07
200758,Ronnie Brewer,2006-07
101179,Ronnie Price,2006-07
101142,Ronny Turiaf,2006-07
2767,Royal Ivey,2006-07
1739,Ruben Patterson,2006-07
200752,Rudy Gay,2006-07
101155,Ryan Gomes,2006-07
200797,Ryan Hollins,2006-07
101136,Salim Stoudamire,2006-07
208,Sam Cassell,2006-07
2223,Samuel Dalembert,2006-07
101180,Sarunas Jasikevicius,2006-07
2562,Sasha Pavlovic,2006-07
2756,Sasha Vujacic,2006-07
1513,Scot Pollard,2006-07
1909,Scott Padgett,2006-07
1752,Sean Marks,2006-07
101118,Sean May,2006-07
2742,Sebastian Telfair,2006-07
200771,Sergio Rodriguez,2006-07
1742,Shammond Williams,2006-07
2203,Shane Battier,2006-07
200769,Shannon Brown,2006-07
406,Shaquille O'Neal,2006-07
949,Shareef Abdur-Rahim,2006-07
2733,Shaun Livingston,2006-07
101183,Shavlik Randolph,2006-07
1890,Shawn Marion,2006-07
200761,Shawne Williams,2006-07
200749,Shelden Williams,2006-07
2098,Slava Medvedenko,2006-07
2470,Smush Parker,2006-07
200780,Solomon Jones,2006-07
2049,Speedy Claxton,2006-07
101211,Stephen Graham,2006-07
1536,Stephen Jackson,2006-07
950,Stephon Marbury,2006-07
2581,Steve Blake,2006-07
1883,Steve Francis,2006-07
959,Steve Nash,2006-07
200779,Steve Novak,2006-07
2212,Steven Hunter,2006-07
200848,Steven Smith,2006-07
2031,Stromile Swift,2006-07
2551,T.J. Ford,2006-07
200814,Tarence Kinsey,2006-07
2419,Tayshaun Prince,2006-07
200757,Thabo Sefolosha,2006-07
689,Theo Ratliff,2006-07
1495,Tim Duncan,2006-07
1501,Tim Thomas,2006-07
2754,Tony Allen,2006-07
1499,Tony Battie,2006-07
2225,Tony Parker,2006-07
1503,Tracy McGrady,2006-07
101143,Travis Diener,2006-07
2566,Travis Outlaw,2006-07
2239,Trenton Hassell,2006-07
2772,Trevor Ariza,2006-07
1607,Troy Hudson,2006-07
2211,Troy Murphy,2006-07
1731,Tyronn Lue,2006-07
200748,Tyrus Thomas,2006-07
2199,Tyson Chandler,2006-07
2617,Udonis Haslem,2006-07
101166,Uros Slokar,2006-07
2779,Vassilis Spanoulis,2006-07
2751,Viktor Khryapa,2006-07
1713,Vince Carter,2006-07
958,Vitaly Potapenko,2006-07
2209,Vladimir Radmanovic,2006-07
101144,Von Wafer,2006-07
1887,Wally Szczerbiak,2006-07
200835,Walter Herrmann,2006-07
101134,Wayne Simien,2006-07
200807,Will Blalock,2006-07
101215,Will Conroy,2006-07
2584,Willie Green,2006-07
200821,Yakhouba Diawara,2006-07
2397,Yao Ming,2006-07
101117,Yaroslav Korolev,2006-07
2216,Zach Randolph,2006-07
2585,Zaza Pachulia,2006-07
980,Zydrunas Ilgauskas,2006-07
201166,Aaron Brooks,2007-08
201189,Aaron Gray,2007-08
1425,Aaron Williams,2007-08
201151,Acie Law,2007-08
1502,Adonal Foyle,2007-08
1559,Adrian Griffin,2007-08
1733,Al Harrington,2007-08
201143,Al Horford,2007-08
2744,Al Jefferson,2007-08
201154,Al Thornton,2007-08
201169,Alando Tucker,2007-08
200792,Alexander Johnson,2007-08
947,Allen Iverson,2007-08
297,Alonzo Mourning,2007-08
2405,Amar'e Stoudemire,2007-08
101161,Amir Johnson,2007-08
2760,Anderson Varejao,2007-08
101154,Andray Blatche,2007-08
2857,Andre Barrett,2007-08
2810,Andre Brown,2007-08
2738,Andre Iguodala,2007-08
1889,Andre Miller,2007-08
101261,Andre Owens,2007-08
200745,Andrea Bargnani,2007-08
1905,Andrei Kirilenko,2007-08
2804,Andres Nocioni,2007-08
101106,Andrew Bogut,2007-08
101115,Andrew Bynum,2007-08
2740,Andris Biedrins,2007-08
358,Anfernee Hardaway,2007-08
1712,Antawn Jamison,2007-08
1853,Anthony Carter,2007-08
1533,Anthony Johnson,2007-08
1515,Anthony Parker,2007-08
952,Antoine Walker,2007-08
101120,Antoine Wright,2007-08
1498,Antonio Daniels,2007-08
686,Antonio McDyess,2007-08
201167,Arron Afflalo,2007-08
1506,Austin Croshere,2007-08
2852,Awvee Storey,2007-08
1884,Baron Davis,2007-08
2732,Ben Gordon,2007-08
1112,Ben Wallace,2007-08
2757,Beno Udrih,2007-08
2873,Billy Thomas,2007-08
201336,Blake Ahearn,2007-08
448,Bo Outlaw,2007-08
1517,Bobby Jackson,2007-08
200784,Bobby Jones,2007-08
2250,Bobby Simmons,2007-08
1719,Bonzi Wells,2007-08
2564,Boris Diaw,2007-08
2411,Bostjan Nachbar,2007-08
1802,Brad Miller,2007-08
201148,Brandan Wright,2007-08
101138,Brandon Bass,2007-08
200750,Brandon Roy,2007-08
2217,Brendan Haywood,2007-08
699,Brent Barry,2007-08
1510,Brevin Knight,2007-08
2073,Brian Cardinal,2007-08
2567,Brian Cook,2007-08
2243,Brian Scalabrine,2007-08
1730,Brian Skinner,2007-08
1477,Bruce Bowen,2007-08
201228,C.J. Watson,2007-08
101139,CJ Miles,2007-08
1916,Calvin Booth,2007-08
201171,Carl Landry,2007-08
2306,Carlos Arroyo,2007-08
2430,Carlos Boozer,2007-08
2568,Carlos Delfino,2007-08
2546,Carmelo Anthony,2007-08
2406,Caron Butler,2007-08
2418,Casey Jacobsen,2007-08
200759,Cedric Simmons,2007-08
101112,Channing Frye,2007-08
2294,Charlie Bell,2007-08
101111,Charlie Villanueva,2007-08
1497,Chauncey Billups,2007-08
200798,Cheikh Samb,2007-08
2365,Chris Andersen,2007-08
2547,Chris Bosh,2007-08
2768,Chris Duhon,2007-08
2549,Chris Kaman,2007-08
2036,Chris Mihm,2007-08
101108,Chris Paul,2007-08
200809,Chris Quinn,2007-08
201181,Chris Richard,2007-08
185,Chris Webber,2007-08
2404,Chris Wilcox,2007-08
101236,Chuck Hayes,2007-08
1088,Chucky Atkins,2007-08
201207,Coby Karl,2007-08
201147,Corey Brewer,2007-08
1894,Corey Maggette,2007-08
201235,Courtney Sims,2007-08
200783,Craig Smith,2007-08
1749,Cuttino Mobley,2007-08
2788,DJ Mbenga,2007-08
201199,DJ Strawberry,2007-08
201161,Daequan Cook,2007-08
2563,Dahntay Jones,2007-08
2863,Damien Wilkins,2007-08
1800,Damon Jones,2007-08
757,Damon Stoudamire,2007-08
2424,Dan Dickau,2007-08
2429,Dan Gadzuric,2007-08
200789,Daniel Gibson,2007-08
101122,Danny Granger,2007-08
2443,Darius Songaila,2007-08
200827,Darius Washington,2007-08
2545,Darko Milicic,2007-08
353,Darrell Armstrong,2007-08
239,Darrick Martin,2007-08
201208,Darryl Watkins,2007-08
2758,David Harrison,2007-08
101135,David Lee,2007-08
2561,David West,2007-08
2205,DeSagana Diop,2007-08
2052,DeShawn Stevenson,2007-08
2753,Delonte West,2007-08
201193,Demetris Nichols,2007-08
2035,DerMarr Johnson,2007-08
1507,Derek Anderson,2007-08
965,Derek Fisher,2007-08
101114,Deron Williams,2007-08
2046,Desmond Mason,2007-08
1904,Devean George,2007-08
2484,Devin Brown,2007-08
2734,Devin Harris,2007-08
87,Dikembe Mutombo,2007-08
1717,Dirk Nowitzki,2007-08
201187,Dominic McGuire,2007-08
923,Donyell Marshall,2007-08
2748,Dorell Wright,2007-08
2400,Drew Gooden,2007-08
101204,Dwayne Jones,2007-08
2730,Dwight Howard,2007-08
2548,Dwyane Wade,2007-08
2853,Earl Barron,2007-08
1863,Earl Boykins,2007-08
2248,Earl Watson,2007-08
2109,Eddie Gill,2007-08
2067,Eddie House,2007-08
224,Eddie Jones,2007-08
2201,Eddy Curry,2007-08
2059,Eduardo Najera,2007-08
1882,Elton Brand,2007-08
2731,Emeka Okafor,2007-08
15,Eric Piatkowski,2007-08
727,Eric Snow,2007-08
956,Erick Dampier,2007-08
101177,Fabricio Oberto,2007-08
2436,Flip Murray,2007-08
1922,Francisco Elson,2007-08
101128,Francisco Garcia,2007-08
2410,Fred Jones,2007-08
201172,Gabe Pruitt,2007-08
101123,Gerald Green,2007-08
2222,Gerald Wallace,2007-08
2240,Gilbert Arenas,2007-08
201175,Glen Davis,2007-08
1921,Gordan Giricek,2007-08
255,Grant Hill,2007-08
1761,Greg Buckner,2007-08
200799,Guillermo Diaz,2007-08
101124,Hakim Warrick,2007-08
2045,Hedo Turkoglu,2007-08
200756,Hilton Armstrong,2007-08
101133,Ian Mahinmi,2007-08
101113,Ike Diogu,2007-08
2137,Ime Udoka,2007-08
1956,Ira Newble,2007-08
200826,J.J. Barea,2007-08
200755,JJ Redick,2007-08
2747,JR Smith,2007-08
1521,Jacque Vaughn,2007-08
2063,Jake Voskuhl,2007-08
2048,Jamaal Magloire,2007-08
2224,Jamaal Tinsley,2007-08
2037,Jamal Crawford,2007-08
200081,Jamario Moon,2007-08
2749,Jameer Nelson,2007-08
200788,James Augustine,2007-08
2592,James Jones,2007-08
1899,James Posey,2007-08
2457,Jannero Pargo,2007-08
201162,Jared Dudley,2007-08
2407,Jared Jeffries,2007-08
101127,Jarrett Jack,2007-08
2260,Jarron Collins,2007-08
2553,Jarvis Hayes,2007-08
2215,Jason Collins,2007-08
2078,Jason Hart,2007-08
2574,Jason Kapono,2007-08
467,Jason Kidd,2007-08
101131,Jason Maxiell,2007-08
2202,Jason Richardson,2007-08
201160,Jason Smith,2007-08
1891,Jason Terry,2007-08
1715,Jason Williams,2007-08
201159,Javaris Crittenton,2007-08
1902,Jeff Foster,2007-08
201145,Jeff Green,2007-08
976,Jeff McInnis,2007-08
1741,Jelani McCoy,2007-08
200978,Jeremy Richardson,2007-08
979,Jermaine O'Neal,2007-08
201176,Jermareo Davidson,2007-08
1744,Jerome James,2007-08
711,Jerry Stackhouse,2007-08
201149,Joakim Noah,2007-08
2207,Joe Johnson,2007-08
693,Joe Smith,2007-08
201202,Joel Anthony,2007-08
2038,Joel Przybilla,2007-08
101121,Joey Graham,2007-08
101130,Johan Petro,2007-08
2422,John Salmons,2007-08
200770,Jordan Farmar,2007-08
200816,Jorge Garbajosa,2007-08
101181,Jose Calderon,2007-08
200767,Josh Boone,2007-08
2735,Josh Childress,2007-08
2572,Josh Howard,2007-08
201177,Josh McRoberts,2007-08
2694,Josh Powell,2007-08
2746,Josh Smith,2007-08
2434,Juan Carlos Navarro,2007-08
2413,Juan Dixon,2007-08
201153,Julian Wright,2007-08
200818,Justin Williams,2007-08
436,Juwan Howard,2007-08
2079,Kaniel Dickens,2007-08
2416,Kareem Rush,2007-08
2867,Kasib Powell,2007-08
2586,Keith Bogans,2007-08
101247,Keith Langford,2007-08
101235,Kelenna Azubuike,2007-08
2570,Kendrick Perkins,2007-08
1903,Kenny Thomas,2007-08
2030,Kenyon Martin,2007-08
201142,Kevin Durant,2007-08
708,Kevin Garnett,2007-08
2755,Kevin Martin,2007-08
1563,Kevin Ollie,2007-08
2039,Keyon Dooling,2007-08
2550,Kirk Hinrich,2007-08
2745,Kirk Snyder,2007-08
977,Kobe Bryant,2007-08
200785,Kosta Perovic,2007-08
2743,Kris Humphries,2007-08
703,Kurt Thomas,2007-08
2198,Kwame Brown,2007-08
2594,Kyle Korver,2007-08
200768,Kyle Lowry,2007-08
201178,Kyrylo Fesenko,2007-08
200746,LaMarcus Aldridge,2007-08
1885,Lamar Odom,2007-08
200984,Lance Allred,2007-08
1716,Larry Hughes,2007-08
2544,LeBron James,2007-08
2571,Leandro Barbosa,2007-08
200796,Leon Powe,2007-08
101132,Linas Kleiza,2007-08
283,Lindsey Hunter,2007-08
2669,Linton Johnson,2007-08
2254,Loren Woods,2007-08
953,Lorenzen Wright,2007-08
200811,Lou Amundson,2007-08
101150,Lou Williams,2007-08
2449,Luis Scola,2007-08
2739,Luke Jackson,2007-08
2557,Luke Ridnour,2007-08
2575,Luke Walton,2007-08
2736,Luol Deng,2007-08
101129,Luther Head,2007-08
1766,Maceo Baston,2007-08
2124,Malik Allen,2007-08
990,Malik Rose,2007-08
1938,Manu Ginobili,2007-08
101162,Marcin Gortat,2007-08
201158,Marco Belinelli,2007-08
2556,Marcus Banks,2007-08
948,Marcus Camby,2007-08
200790,Marcus Vinicius,2007-08
201173,Marcus Williams,2007-08
200766,Marcus Williams,2007-08
200776,Mardy Collins,2007-08
201238,Mario West,2007-08
1548,Mark Blount,2007-08
2058,Mark Madsen,2007-08
2060,Marko Jaric,2007-08
2605,Marquis Daniels,2007-08
101110,Martell Webster,2007-08
101107,Marvin Williams,2007-08
2440,Matt Barnes,2007-08
2588,Matt Bonner,2007-08
2679,Matt Carroll,2007-08
1723,Matt Harpring,2007-08
200772,Maurice Ager,2007-08
2230,Maurice Evans,2007-08
2246,Mehmet Okur,2007-08
2408,Melvin Ely,2007-08
1897,Metta World Peace,2007-08
1720,Michael Doleac,2007-08
714,Michael Finley,2007-08
2072,Michael Redd,2007-08
1913,Michael Ruffin,2007-08
101153,Mickael Gelabale,2007-08
2554,Mickael Pietrus,2007-08
1710,Mike Bibby,2007-08
201144,Mike Conley,2007-08
2399,Mike Dunleavy,2007-08
200839,Mike Harris,2007-08
2229,Mike James,2007-08
2034,Mike Miller,2007-08
2366,Mike Wilks,2007-08
1630,Mikki Moore,2007-08
2590,Mo Williams,2007-08
101145,Monta Ellis,2007-08
201165,Morris Almond,2007-08
2050,Morris Peterson,2007-08
200754,Mouhamed Sene,2007-08
101126,Nate Robinson,2007-08
1737,Nazr Mohammed,2007-08
2420,Nenad Krstic,2007-08
2403,Nene,2007-08
2555,Nick Collison,2007-08
201174,Nick Fazekas,2007-08
201156,Nick Young,2007-08
200762,Oleksiy Pecherov,2007-08
101158,Orien Greene,2007-08
970,Othella Harrington,2007-08
136,P.J. Brown,2007-08
1727,Pat Garrity,2007-08
200753,Patrick O'Bryant,2007-08
2200,Pau Gasol,2007-08
200781,Paul Davis,2007-08
200794,Paul Millsap,2007-08
1718,Paul Pierce,2007-08
978,Peja Stojakovic,2007-08
2056,Primoz Brezec,2007-08
2047,Quentin Richardson,2007-08
200763,Quincy Douby,2007-08
2624,Quinton Ross,2007-08
1711,Raef LaFrentz,2007-08
1747,Rafer Alston,2007-08
1952,Raja Bell,2007-08
200765,Rajon Rondo,2007-08
201196,Ramon Sessions,2007-08
201043,Randolph Morris,2007-08
200751,Randy Foye,2007-08
101119,Rashad McCants,2007-08
1740,Rashard Lewis,2007-08
739,Rasheed Wallace,2007-08
1725,Rasho Nesterovic,2007-08
2446,Rasual Butler,2007-08
951,Ray Allen,2007-08
101109,Raymond Felton,2007-08
2501,Reggie Evans,2007-08
200764,Renaldo Balkman,2007-08
1888,Richard Hamilton,2007-08
2210,Richard Jefferson,2007-08
2499,Richie Frahm,2007-08
1729,Ricky Davis,2007-08
109,Robert Horry,2007-08
2741,Robert Swift,2007-08
200760,Rodney Carney,2007-08
201155,Rodney Stuckey,2007-08
2427,Roger Mason Jr.,2007-08
2648,Ronald Dupree,2007-08
200758,Ronnie Brewer,2007-08
101179,Ronnie Price,2007-08
101142,Ronny Turiaf,2007-08
2767,Royal Ivey,2007-08
1739,Ruben Patterson,2007-08
200752,Rudy Gay,2007-08
1763,Ryan Bowen,2007-08
101155,Ryan Gomes,2007-08
200797,Ryan Hollins,2007-08
101136,Salim Stoudamire,2007-08
208,Sam Cassell,2007-08
2223,Samuel Dalembert,2007-08
2562,Sasha Pavlovic,2007-08
2756,Sasha Vujacic,2007-08
1513,Scot Pollard,2007-08
1752,Sean Marks,2007-08
201157,Sean Williams,2007-08
2742,Sebastian Telfair,2007-08
200771,Sergio Rodriguez,2007-08
2203,Shane Battier,2007-08
200769,Shannon Brown,2007-08
406,Shaquille O'Neal,2007-08
949,Shareef Abdur-Rahim,2007-08
101183,Shavlik Randolph,2007-08
1890,Shawn Marion,2007-08
200761,Shawne Williams,2007-08
200749,Shelden Williams,2007-08
2470,Smush Parker,2007-08
200780,Solomon Jones,2007-08
201150,Spencer Hawes,2007-08
201186,Stephane Lasme,2007-08
101211,Stephen Graham,2007-08
1536,Stephen Jackson,2007-08
950,Stephon Marbury,2007-08
2581,Steve Blake,2007-08
1883,Steve Francis,2007-08
959,Steve Nash,2007-08
200779,Steve Novak,2007-08
2212,Steven Hunter,2007-08
2031,Stromile Swift,2007-08
2551,T.J. Ford,2007-08
200814,Tarence Kinsey,2007-08
201192,Taurean Green,2007-08
2419,Tayshaun Prince,2007-08
200757,Thabo Sefolosha,2007-08
201152,Thaddeus Young,2007-08
689,Theo Ratliff,2007-08
201242,Thomas Gardner,2007-08
1495,Tim Duncan,2007-08
1501,Tim Thomas,2007-08
2754,Tony Allen,2007-08
2225,Tony Parker,2007-08
1503,Tracy McGrady,2007-08
101143,Travis Diener,2007-08
2566,Travis Outlaw,2007-08
2239,Trenton Hassell,2007-08
2772,Trevor Ariza,2007-08
1607,Troy Hudson,2007-08
2211,Troy Murphy,2007-08
1731,Tyronn Lue,2007-08
200748,Tyrus Thomas,2007-08
2199,Tyson Chandler,2007-08
2617,Udonis Haslem,2007-08
2751,Viktor Khryapa,2007-08
1713,Vince Carter,2007-08
2209,Vladimir Radmanovic,2007-08
101144,Von Wafer,2007-08
1887,Wally Szczerbiak,2007-08
200835,Walter Herrmann,2007-08
2584,Willie Green,2007-08
201163,Wilson Chandler,2007-08
200821,Yakhouba Diawara,2007-08
2397,Yao Ming,2007-08
201146,Yi Jianlian,2007-08
2216,Zach Randolph,2007-08
2585,Zaza Pachulia,2007-08
980,Zydrunas Ilgauskas,2007-08
201166,Aaron Brooks,2008-09
201189,Aaron Gray,2008-09
201151,Acie Law,2008-09
200747,Adam Morrison,2008-09
1502,Adonal Foyle,2008-09
1733,Al Harrington,2008-09
201143,Al Horford,2008-09
2744,Al Jefferson,2008-09
201154,Al Thornton,2008-09
201169,Alando Tucker,2008-09
101165,Alex Acker,2008-09
201582,Alexis Ajinca,2008-09
947,Allen Iverson,2008-09
2405,Amar'e Stoudemire,2008-09
101161,Amir Johnson,2008-09
2760,Anderson Varejao,2008-09
101154,Andray Blatche,2008-09
2810,Andre Brown,2008-09
2738,Andre Iguodala,2008-09
1889,Andre Miller,2008-09
200745,Andrea Bargnani,2008-09
1905,Andrei Kirilenko,2008-09
2804,Andres Nocioni,2008-09
101106,Andrew Bogut,2008-09
101115,Andrew Bynum,2008-09
2740,Andris Biedrins,2008-09
1712,Antawn Jamison,2008-09
1853,Anthony Carter,2008-09
1533,Anthony Johnson,2008-09
201627,Anthony Morrow,2008-09
1515,Anthony Parker,2008-09
201576,Anthony Randolph,2008-09
101194,Anthony Roberson,2008-09
201229,Anthony Tolliver,2008-09
101120,Antoine Wright,2008-09
1498,Antonio Daniels,2008-09
686,Antonio McDyess,2008-09
201167,Arron Afflalo,2008-09
1506,Austin Croshere,2008-09
1884,Baron Davis,2008-09
2732,Ben Gordon,2008-09
1112,Ben Wallace,2008-09
2757,Beno Udrih,2008-09
201336,Blake Ahearn,2008-09
201628,Bobby Brown,2008-09
