player_id,season_id,gp,age,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,ast,tov,stl,blk,pts
2585,2006-07,72.0,23.0,28.1,4.0,8.5,0.474,0.0,0.0,0.0,4.1,5.2,0.7859999999999999,2.8,4.2,1.5,2.3,1.1,0.5,12.2
980,2006-07,78.0,32.0,27.3,4.9,10.2,0.485,0.0,0.0,0.0,2.0,2.5,0.807,3.1,4.6,1.6,1.8,0.6,1.3,11.9
201166,2007-08,51.0,23.0,11.9,1.8,4.4,0.413,0.7,2.1,0.33,0.8,1.0,0.857,0.3,0.8,1.7,0.9,0.3,0.1,5.2
201189,2007-08,61.0,23.0,10.1,1.7,3.3,0.505,0.0,0.0,0.0,0.9,1.6,0.5660000000000001,1.1,1.6,0.7,0.9,0.3,0.3,4.3
1425,2007-08,30.0,36.0,9.9,0.9,1.8,0.491,0.0,0.0,0.0,0.5,0.6,0.778,0.5,1.5,0.3,0.4,0.4,0.5,2.3
201151,2007-08,56.0,23.0,15.5,1.7,4.2,0.401,0.1,0.6,0.20600000000000002,0.7,0.9,0.792,0.2,0.8,2.0,1.0,0.5,0.0,4.2
1502,2007-08,82.0,33.0,9.4,0.9,1.9,0.45799999999999996,0.0,0.0,0.0,0.2,0.4,0.47100000000000003,0.9,1.7,0.2,0.4,0.2,0.5,1.9
1559,2007-08,35.0,33.0,8.8,0.9,2.2,0.395,0.0,0.0,0.0,0.1,0.3,0.556,0.8,0.9,0.8,0.6,0.5,0.1,1.9
1733,2007-08,81.0,28.0,27.0,5.0,11.4,0.434,1.9,5.0,0.375,1.8,2.3,0.774,1.3,4.1,1.6,1.1,0.9,0.2,13.6
201143,2007-08,81.0,22.0,31.4,4.1,8.2,0.499,0.0,0.1,0.0,1.9,2.6,0.731,3.1,6.6,1.5,1.7,0.7,0.9,10.1
2744,2007-08,82.0,23.0,35.6,8.8,17.6,0.5,0.0,0.1,0.0,3.5,4.8,0.721,3.8,7.4,1.4,2.0,0.9,1.5,21.0
201154,2007-08,79.0,24.0,27.3,4.7,11.0,0.429,0.5,1.6,0.331,2.7,3.6,0.743,1.2,3.3,1.2,1.6,0.6,0.5,12.7
201169,2007-08,6.0,24.0,8.0,1.3,3.7,0.364,0.2,0.7,0.25,0.8,1.0,0.833,0.7,0.7,0.0,0.0,0.0,0.2,3.7
200792,2007-08,43.0,25.0,12.8,1.4,2.9,0.488,0.0,0.0,0.0,1.3,1.9,0.687,0.7,1.4,0.3,1.0,0.3,0.2,4.2
947,2007-08,82.0,33.0,41.8,8.7,19.0,0.45799999999999996,1.2,3.4,0.345,7.9,9.7,0.809,0.6,2.4,7.1,3.0,2.0,0.1,26.4
297,2007-08,25.0,38.0,15.6,2.1,3.8,0.547,0.0,0.0,0.0,1.8,3.0,0.5920000000000001,1.4,2.4,0.3,1.0,0.2,1.7,6.0
2405,2007-08,79.0,25.0,33.9,9.0,15.3,0.59,0.1,0.4,0.161,7.0,8.7,0.805,2.3,6.8,1.5,2.2,0.8,2.1,25.2
101161,2007-08,62.0,21.0,12.3,1.5,2.7,0.5579999999999999,0.0,0.0,0.0,0.6,0.9,0.6729999999999999,1.4,2.4,0.5,0.6,0.4,1.3,3.6
2760,2007-08,48.0,25.0,27.5,2.8,6.1,0.461,0.0,0.0,0.0,1.0,1.7,0.598,2.8,5.5,1.1,1.2,0.8,0.5,6.7
101154,2007-08,82.0,21.0,20.4,3.1,6.5,0.474,0.0,0.2,0.231,1.3,1.9,0.695,2.0,3.2,1.1,1.4,0.6,1.4,7.5
2857,2007-08,4.0,26.0,6.3,0.5,1.3,0.4,0.3,0.8,0.33299999999999996,0.3,0.5,0.5,0.0,0.3,1.8,0.3,0.0,0.0,1.5
2810,2007-08,33.0,27.0,8.7,1.2,2.4,0.5,0.0,0.0,0.0,0.7,1.5,0.449,1.1,1.7,0.2,0.4,0.2,0.1,3.0
2738,2007-08,82.0,24.0,39.5,7.1,15.6,0.456,1.2,3.7,0.32899999999999996,4.5,6.2,0.721,1.0,4.4,4.8,2.6,2.1,0.6,19.9
1889,2007-08,82.0,32.0,36.8,6.9,14.1,0.49200000000000005,0.0,0.4,0.08800000000000001,3.1,4.1,0.772,1.2,2.8,6.9,2.5,1.3,0.1,17.0
101261,2007-08,31.0,27.0,12.6,1.3,3.5,0.374,0.6,1.3,0.45,0.8,1.1,0.735,0.4,1.1,1.5,0.8,0.4,0.1,4.0
200745,2007-08,78.0,22.0,23.9,3.6,9.3,0.386,1.2,3.3,0.345,1.8,2.2,0.84,0.6,3.1,1.1,1.1,0.3,0.5,10.2
1905,2007-08,72.0,27.0,30.8,3.8,7.6,0.506,0.6,1.6,0.379,2.8,3.6,0.77,1.7,3.0,4.0,1.9,1.2,1.5,11.0
2804,2007-08,82.0,28.0,24.6,4.6,10.7,0.43200000000000005,1.5,4.2,0.364,2.4,3.0,0.807,0.6,3.6,1.2,1.6,0.3,0.5,13.2
101106,2007-08,78.0,23.0,34.9,6.0,11.7,0.511,0.0,0.1,0.0,2.4,4.1,0.5870000000000001,3.1,6.6,2.6,2.2,0.8,1.7,14.3
101115,2007-08,35.0,20.0,28.8,5.4,8.5,0.636,0.0,0.0,0.0,2.3,3.4,0.695,3.0,7.2,1.7,1.5,0.3,2.1,13.1
2740,2007-08,76.0,22.0,27.3,4.5,7.1,0.626,0.0,0.0,0.0,1.5,2.5,0.62,3.4,6.4,1.0,1.1,0.7,1.2,10.5
358,2007-08,16.0,36.0,20.3,1.4,3.8,0.36700000000000005,0.5,1.2,0.42100000000000004,0.5,0.6,0.889,0.2,2.0,2.2,0.8,1.2,0.1,3.8
1712,2007-08,79.0,32.0,38.7,7.8,17.9,0.436,1.5,4.5,0.33899999999999997,4.2,5.5,0.76,2.7,7.5,1.5,1.4,1.3,0.4,21.4
1853,2007-08,70.0,33.0,28.0,3.1,6.8,0.45799999999999996,0.6,1.8,0.349,0.9,1.2,0.753,0.4,2.5,5.5,1.8,1.5,0.4,7.8
1533,2007-08,69.0,33.0,22.2,2.2,5.1,0.43700000000000006,0.6,1.3,0.452,0.5,0.6,0.8140000000000001,0.3,1.7,3.8,1.2,0.8,0.1,5.6
1515,2007-08,82.0,33.0,32.1,4.8,10.1,0.47600000000000003,1.6,3.7,0.43799999999999994,1.2,1.5,0.816,0.6,3.5,2.2,1.1,1.0,0.2,12.5
952,2007-08,46.0,31.0,19.4,3.0,8.2,0.363,1.3,4.1,0.324,0.8,1.4,0.53,1.2,2.4,1.0,1.0,0.7,0.2,8.0
101120,2007-08,56.0,24.0,22.0,2.4,5.9,0.413,0.6,2.0,0.29100000000000004,0.8,1.2,0.687,0.7,1.9,1.4,0.9,0.5,0.4,6.3
1498,2007-08,71.0,33.0,30.4,2.9,6.3,0.45899999999999996,0.2,1.0,0.23,2.4,3.1,0.7759999999999999,0.3,2.5,4.8,1.3,1.0,0.0,8.4
686,2007-08,78.0,33.0,29.3,3.8,7.7,0.488,0.0,0.0,0.0,1.2,2.0,0.622,2.6,5.9,1.1,1.0,0.8,0.7,8.8
201167,2007-08,75.0,22.0,12.9,1.3,3.2,0.41100000000000003,0.1,0.6,0.20800000000000002,0.9,1.2,0.782,0.5,1.3,0.7,0.5,0.4,0.1,3.7
1506,2007-08,44.0,33.0,10.4,1.4,3.1,0.445,0.5,1.4,0.361,0.7,0.7,0.9059999999999999,0.8,1.6,0.7,0.5,0.2,0.1,3.9
2852,2007-08,26.0,31.0,9.9,1.5,3.4,0.43799999999999994,0.0,0.3,0.0,0.5,1.1,0.483,1.2,0.9,0.6,0.4,0.3,0.0,3.5
1884,2007-08,82.0,29.0,39.0,7.9,18.6,0.426,2.1,6.4,0.33,3.9,5.2,0.75,1.2,3.5,7.6,2.8,2.3,0.5,21.8
2732,2007-08,72.0,25.0,31.8,6.4,14.8,0.434,2.0,4.8,0.41,3.7,4.1,0.9079999999999999,0.6,2.5,3.0,2.1,0.8,0.1,18.6
1112,2007-08,72.0,33.0,30.6,1.9,4.9,0.392,0.0,0.1,0.0,1.0,2.3,0.426,3.3,5.1,1.5,0.9,1.2,1.6,4.8
2757,2007-08,65.0,25.0,32.0,5.0,10.9,0.46299999999999997,0.8,2.1,0.387,1.9,2.3,0.85,0.5,2.8,4.3,2.3,0.9,0.2,12.8
2873,2007-08,11.0,32.0,3.8,0.4,1.5,0.235,0.4,1.5,0.25,0.2,0.2,1.0,0.0,0.2,0.0,0.4,0.1,0.0,1.3
201336,2007-08,12.0,24.0,14.8,1.3,4.8,0.263,0.8,2.8,0.294,2.5,2.6,0.968,0.1,1.5,1.6,1.3,0.5,0.0,5.8
448,2007-08,2.0,37.0,3.3,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0
1517,2007-08,72.0,35.0,19.3,2.8,7.0,0.40299999999999997,1.1,3.1,0.358,0.9,1.1,0.79,0.5,2.1,1.9,0.8,0.6,0.1,7.7
200784,2007-08,46.0,24.0,11.5,1.3,3.0,0.429,0.4,1.2,0.34,0.9,1.1,0.784,0.6,1.4,0.6,0.6,0.3,0.1,3.9
2250,2007-08,70.0,28.0,21.7,3.0,7.1,0.42100000000000004,0.9,2.4,0.35100000000000003,0.8,1.0,0.757,1.0,2.3,1.1,1.1,0.7,0.1,7.6
1719,2007-08,73.0,31.0,21.4,3.5,7.8,0.44299999999999995,0.2,0.7,0.24,2.0,3.1,0.643,1.2,3.4,1.3,1.4,1.0,0.4,9.1
2564,2007-08,82.0,26.0,28.1,3.8,7.9,0.47700000000000004,0.2,0.5,0.317,1.2,1.6,0.7440000000000001,1.2,3.4,3.9,1.9,0.7,0.5,8.8
2411,2007-08,75.0,27.0,22.1,3.3,8.1,0.402,1.3,3.5,0.359,2.1,2.6,0.7859999999999999,0.7,2.7,1.2,1.1,0.6,0.3,9.8
1802,2007-08,72.0,32.0,34.9,4.7,10.1,0.46299999999999997,0.4,1.3,0.311,3.6,4.3,0.848,2.3,7.1,3.7,2.3,1.0,1.0,13.4
201148,2007-08,38.0,20.0,9.9,1.6,2.9,0.5539999999999999,0.0,0.0,0.0,0.7,1.1,0.675,1.0,1.6,0.2,0.3,0.2,0.6,4.0
101138,2007-08,79.0,23.0,19.7,3.1,6.2,0.499,0.0,0.1,0.0,2.1,2.5,0.8220000000000001,1.5,2.9,0.7,1.0,0.3,0.6,8.3
200750,2007-08,74.0,23.0,37.7,7.2,15.8,0.45399999999999996,1.0,2.9,0.34,3.8,5.0,0.753,1.1,3.6,5.8,1.8,1.1,0.2,19.1
2217,2007-08,80.0,28.0,27.9,4.0,7.5,0.528,0.0,0.0,0.0,2.7,3.7,0.735,3.4,3.8,0.9,1.4,0.4,1.7,10.6
699,2007-08,31.0,36.0,17.9,2.5,5.2,0.48100000000000004,1.5,3.6,0.429,0.6,0.6,0.95,0.4,1.4,1.7,0.6,0.5,0.1,7.1
1510,2007-08,74.0,32.0,22.6,1.9,4.6,0.40399999999999997,0.0,0.1,0.0,0.8,1.0,0.873,0.2,1.7,4.4,1.0,1.4,0.1,4.6
2073,2007-08,37.0,31.0,11.9,1.2,3.4,0.341,0.7,2.2,0.309,0.4,0.5,0.684,0.7,1.9,0.6,0.6,0.3,0.1,3.4
2567,2007-08,51.0,27.0,12.3,1.7,4.6,0.376,0.8,2.3,0.374,0.4,0.4,0.905,0.5,1.6,0.5,0.8,0.3,0.2,4.7
2243,2007-08,48.0,30.0,10.7,0.6,2.0,0.309,0.3,1.0,0.326,0.3,0.4,0.75,0.5,1.2,0.8,0.5,0.2,0.2,1.8
1730,2007-08,66.0,32.0,12.8,1.4,3.0,0.465,0.0,0.0,0.667,0.5,1.0,0.524,1.0,2.7,0.2,0.6,0.3,1.2,3.3
1477,2007-08,81.0,37.0,30.2,2.1,5.3,0.40700000000000003,1.1,2.7,0.419,0.6,0.9,0.652,0.4,2.5,1.1,0.6,0.7,0.3,6.0
201228,2007-08,32.0,24.0,11.5,1.3,3.2,0.426,0.3,0.8,0.34600000000000003,0.7,0.9,0.7929999999999999,0.4,0.6,1.1,0.6,0.5,0.0,3.7
101139,2007-08,60.0,21.0,11.5,1.9,3.9,0.479,0.5,1.3,0.39,0.7,0.9,0.7879999999999999,0.3,1.0,0.9,0.5,0.5,0.1,5.0
1916,2007-08,31.0,32.0,6.6,0.3,0.9,0.33299999999999996,0.0,0.0,0.0,0.2,0.3,0.6,0.2,1.0,0.3,0.1,0.2,0.6,0.8
201171,2007-08,42.0,24.0,16.9,3.2,5.2,0.616,0.0,0.0,0.0,1.7,2.6,0.6609999999999999,2.3,2.6,0.5,0.6,0.4,0.2,8.1
2306,2007-08,62.0,28.0,20.5,2.5,5.6,0.451,0.5,1.4,0.345,1.4,1.6,0.853,0.2,1.7,3.5,1.2,0.4,0.0,6.9
2430,2007-08,81.0,26.0,34.9,8.8,16.0,0.547,0.0,0.0,0.0,3.6,4.9,0.738,2.4,8.0,2.9,2.6,1.2,0.5,21.1
2568,2007-08,82.0,25.0,23.5,3.1,7.7,0.397,1.5,3.8,0.382,1.4,1.9,0.7440000000000001,0.8,3.6,1.8,0.9,0.8,0.1,9.0
2546,2007-08,77.0,24.0,36.4,9.5,19.2,0.49200000000000005,0.8,2.1,0.354,6.0,7.7,0.7859999999999999,2.3,5.1,3.4,3.3,1.3,0.5,25.7
2406,2007-08,58.0,28.0,39.9,7.6,16.3,0.466,1.1,3.2,0.35700000000000004,4.1,4.5,0.9009999999999999,1.6,5.1,4.9,2.6,2.2,0.3,20.3
2418,2007-08,53.0,27.0,10.3,0.7,2.2,0.33899999999999997,0.3,1.4,0.222,0.2,0.3,0.765,0.2,1.0,0.4,0.3,0.1,0.0,2.0
200759,2007-08,14.0,22.0,6.2,0.3,1.0,0.28600000000000003,0.0,0.0,0.0,0.0,0.7,0.0,0.4,0.9,0.0,0.4,0.1,0.4,0.6
101112,2007-08,78.0,25.0,17.2,2.8,5.8,0.488,0.0,0.1,0.3,1.1,1.4,0.78,1.4,3.2,0.7,0.7,0.4,0.3,6.8
2294,2007-08,68.0,29.0,23.9,2.7,7.1,0.381,1.1,3.2,0.341,1.0,1.3,0.805,0.5,2.0,3.1,1.1,0.8,0.0,7.6
101111,2007-08,76.0,23.0,24.1,4.7,10.7,0.435,0.7,2.4,0.297,1.6,2.1,0.7829999999999999,1.9,4.2,1.0,1.4,0.4,0.5,11.7
1497,2007-08,78.0,31.0,32.3,5.0,11.2,0.44799999999999995,1.8,4.4,0.401,5.1,5.6,0.9179999999999999,0.5,2.2,6.8,2.1,1.3,0.2,17.0
200798,2007-08,4.0,23.0,7.8,0.8,1.0,0.75,0.0,0.0,0.0,0.3,0.5,0.5,0.8,1.0,0.0,0.3,0.3,0.5,1.8
2365,2007-08,5.0,29.0,6.8,0.4,1.4,0.28600000000000003,0.0,0.0,0.0,0.4,0.8,0.5,0.4,1.4,0.0,0.2,0.0,0.8,1.2
2547,2007-08,67.0,24.0,36.2,7.6,15.3,0.494,0.1,0.4,0.4,7.0,8.3,0.8440000000000001,2.6,6.1,2.6,2.3,0.9,1.0,22.3
2768,2007-08,66.0,25.0,22.6,2.0,5.2,0.387,0.8,2.3,0.348,1.0,1.2,0.813,0.3,1.5,4.0,1.1,0.7,0.0,5.8
2549,2007-08,56.0,26.0,37.2,6.0,12.5,0.483,0.0,0.1,0.0,3.6,4.7,0.762,3.1,9.6,1.9,2.9,0.6,2.8,15.7
2036,2007-08,23.0,28.0,12.1,1.4,4.1,0.337,0.0,0.0,0.0,0.8,1.2,0.667,1.2,2.1,0.6,0.7,0.2,0.6,3.6
101108,2007-08,80.0,23.0,37.6,7.9,16.1,0.488,1.2,3.1,0.369,4.2,4.9,0.851,0.8,3.2,11.6,2.5,2.7,0.1,21.1
200809,2007-08,60.0,24.0,22.3,2.6,6.2,0.424,1.1,2.7,0.40299999999999997,1.4,1.6,0.867,0.2,1.8,3.0,0.9,0.8,0.1,7.8
201181,2007-08,52.0,23.0,10.7,0.8,1.7,0.47100000000000003,0.0,0.0,0.0,0.3,0.5,0.593,1.0,1.6,0.3,0.5,0.2,0.2,1.9
185,2007-08,9.0,35.0,14.0,1.7,3.4,0.484,0.0,0.0,0.0,0.6,1.3,0.41700000000000004,0.2,3.3,2.0,1.2,0.4,0.7,3.9
2404,2007-08,62.0,25.0,28.0,5.4,10.3,0.524,0.0,0.0,0.0,2.6,4.0,0.645,2.0,5.0,1.2,1.7,0.7,0.6,13.4
101236,2007-08,79.0,25.0,19.9,1.4,2.8,0.511,0.0,0.0,0.0,0.1,0.3,0.45799999999999996,1.7,3.7,1.2,0.8,1.1,0.5,3.0
1088,2007-08,24.0,33.0,14.7,1.8,5.1,0.344,1.0,3.3,0.316,0.2,0.4,0.444,0.1,1.2,2.0,0.4,0.4,0.0,4.7
201207,2007-08,17.0,25.0,4.2,0.5,1.5,0.34600000000000003,0.2,0.8,0.308,0.5,0.6,0.8,0.2,0.6,0.5,0.3,0.2,0.1,1.8
201147,2007-08,79.0,22.0,22.8,2.3,6.2,0.374,0.1,0.5,0.19399999999999998,1.1,1.4,0.8,1.0,2.7,1.4,1.1,1.0,0.3,5.8
1894,2007-08,70.0,28.0,35.7,6.5,14.3,0.45799999999999996,1.1,2.9,0.384,7.9,9.7,0.812,1.1,4.5,2.7,2.8,1.0,0.1,22.1
201235,2007-08,3.0,24.0,3.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0
200783,2007-08,77.0,24.0,20.1,3.9,6.9,0.563,0.0,0.1,0.0,1.7,2.6,0.665,1.6,3.0,0.8,1.2,0.5,0.2,9.4
1749,2007-08,77.0,32.0,35.1,4.9,11.3,0.433,0.9,2.5,0.349,2.1,2.6,0.8190000000000001,0.6,2.9,2.6,1.6,1.0,0.4,12.8
2788,2007-08,42.0,27.0,7.8,0.9,2.0,0.46399999999999997,0.0,0.0,0.0,0.1,0.3,0.41700000000000004,0.7,1.0,0.2,0.3,0.2,0.6,2.0
201199,2007-08,33.0,23.0,8.2,0.9,2.8,0.315,0.2,0.8,0.24,0.3,0.6,0.474,0.3,0.6,0.9,0.3,0.4,0.2,2.2
201161,2007-08,59.0,21.0,24.4,3.3,8.7,0.381,1.3,4.0,0.332,0.8,1.0,0.825,0.3,2.7,1.3,1.1,0.4,0.2,8.8
2563,2007-08,25.0,27.0,8.2,0.9,2.1,0.434,0.0,0.2,0.16699999999999998,1.4,2.0,0.667,0.3,1.1,0.5,0.4,0.3,0.2,3.2
2863,2007-08,76.0,28.0,24.3,3.6,8.9,0.40299999999999997,0.7,2.0,0.32299999999999995,1.4,1.9,0.736,0.9,2.3,2.0,1.2,0.8,0.3,9.2
1800,2007-08,67.0,31.0,19.9,2.3,5.4,0.41600000000000004,1.7,4.1,0.41700000000000004,0.3,0.4,0.7140000000000001,0.1,1.0,1.9,0.5,0.3,0.0,6.5
757,2007-08,60.0,34.0,17.3,2.0,5.6,0.35600000000000004,0.8,2.5,0.336,0.5,0.6,0.794,0.3,1.6,2.8,1.3,0.5,0.0,5.3
2424,2007-08,67.0,29.0,15.5,1.9,4.4,0.419,0.5,1.6,0.33299999999999996,1.0,1.2,0.8290000000000001,0.2,1.3,2.6,0.8,0.5,0.0,5.3
2429,2007-08,51.0,30.0,10.5,1.3,3.0,0.41600000000000004,0.0,0.0,0.0,0.6,1.2,0.524,1.3,1.5,0.2,0.7,0.4,0.5,3.2
200789,2007-08,58.0,22.0,30.4,3.5,8.0,0.43200000000000005,2.0,4.6,0.44,1.5,1.8,0.81,0.5,1.8,2.5,1.3,0.8,0.2,10.4
101122,2007-08,80.0,25.0,36.0,6.7,15.1,0.446,2.1,5.3,0.40399999999999997,4.0,4.7,0.852,1.2,4.9,2.1,2.1,1.2,1.1,19.6
2443,2007-08,80.0,30.0,19.4,2.7,5.8,0.45799999999999996,0.0,0.0,0.0,0.8,0.9,0.9179999999999999,1.0,2.4,1.7,1.1,0.7,0.2,6.2
200827,2007-08,18.0,22.0,8.1,1.2,2.7,0.43799999999999994,0.2,0.7,0.33299999999999996,0.4,0.7,0.5379999999999999,0.2,0.9,0.8,0.8,0.3,0.0,2.9
2545,2007-08,70.0,23.0,23.8,3.1,7.1,0.43799999999999994,0.0,0.0,0.0,1.0,1.7,0.5539999999999999,1.8,4.2,0.8,1.4,0.5,1.6,7.2
353,2007-08,50.0,40.0,11.0,0.8,2.2,0.364,0.5,1.4,0.33299999999999996,0.4,0.6,0.667,0.3,1.0,1.5,0.8,0.6,0.0,2.5
239,2007-08,17.0,37.0,8.3,0.6,2.5,0.233,0.1,0.9,0.125,0.3,0.4,0.833,0.2,0.2,1.2,0.1,0.4,0.0,1.6
201208,2007-08,9.0,23.0,7.9,0.6,1.7,0.33299999999999996,0.0,0.0,0.0,0.2,0.6,0.4,0.6,0.8,0.0,0.8,0.2,0.2,1.3
2758,2007-08,55.0,25.0,12.8,1.6,3.1,0.529,0.0,0.0,0.0,0.9,1.7,0.51,0.8,1.4,0.3,1.1,0.4,1.1,4.2
101135,2007-08,81.0,25.0,29.1,4.2,7.6,0.552,0.0,0.0,0.0,2.4,2.9,0.8190000000000001,3.0,6.0,1.2,1.2,0.7,0.4,10.8
2561,2007-08,76.0,27.0,37.8,8.3,17.2,0.48200000000000004,0.1,0.3,0.24,3.9,4.6,0.85,2.4,6.5,2.3,2.2,0.8,1.3,20.6
2205,2007-08,79.0,26.0,16.4,1.2,2.3,0.522,0.0,0.0,0.0,0.5,0.9,0.5429999999999999,2.0,2.9,0.5,0.7,0.3,1.1,2.9
2052,2007-08,82.0,27.0,31.3,3.7,9.5,0.386,1.9,5.0,0.38299999999999995,1.9,2.4,0.797,0.5,2.4,3.1,1.2,0.8,0.2,11.2
2753,2007-08,61.0,24.0,25.1,3.2,7.8,0.413,0.8,2.2,0.35600000000000004,1.1,1.5,0.736,0.5,2.7,3.8,1.9,1.0,0.5,8.3
201193,2007-08,14.0,23.0,3.2,0.4,1.6,0.261,0.2,0.9,0.231,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.0,0.2,1.1
2035,2007-08,5.0,28.0,5.5,1.4,2.8,0.5,0.6,1.8,0.33299999999999996,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.4
1507,2007-08,28.0,33.0,14.1,1.7,4.5,0.376,0.7,1.9,0.365,1.0,1.4,0.737,0.3,1.5,1.6,0.9,0.4,0.0,5.0
965,2007-08,82.0,33.0,27.4,4.1,9.5,0.436,1.4,3.4,0.406,2.0,2.3,0.883,0.3,1.8,2.9,1.1,1.0,0.0,11.7
101114,2007-08,82.0,24.0,37.3,6.9,13.6,0.507,1.0,2.6,0.395,4.0,5.0,0.8029999999999999,0.4,2.5,10.5,3.4,1.1,0.3,18.8
2046,2007-08,59.0,30.0,28.8,3.9,8.1,0.48200000000000004,0.0,0.0,0.0,1.9,2.9,0.659,1.3,3.1,2.1,1.4,0.7,0.5,9.7
1904,2007-08,53.0,30.0,15.5,1.4,3.9,0.35700000000000004,0.4,1.3,0.324,0.5,0.6,0.706,0.5,2.1,0.7,0.5,0.4,0.2,3.7
2484,2007-08,78.0,29.0,22.6,2.8,6.8,0.409,0.6,1.9,0.308,1.4,1.8,0.754,0.8,2.5,2.2,1.3,0.7,0.1,7.5
2734,2007-08,64.0,25.0,31.6,5.0,10.8,0.46299999999999997,0.9,2.6,0.335,3.9,4.7,0.8240000000000001,0.4,2.3,5.8,2.5,1.4,0.2,14.8
87,2007-08,39.0,42.0,15.9,1.1,2.1,0.5379999999999999,0.0,0.0,0.0,0.8,1.2,0.711,1.7,3.4,0.1,0.4,0.3,1.2,3.0
1717,2007-08,77.0,30.0,36.0,8.2,17.1,0.479,1.0,2.9,0.359,6.2,7.1,0.879,1.2,7.3,3.5,2.1,0.7,0.9,23.6
201187,2007-08,70.0,22.0,9.9,0.6,1.5,0.379,0.0,0.1,0.16699999999999998,0.2,0.5,0.43799999999999994,0.8,1.2,0.6,0.6,0.3,0.4,1.3
923,2007-08,26.0,35.0,13.1,1.2,3.8,0.327,0.6,2.0,0.28300000000000003,0.7,0.8,0.8640000000000001,0.9,2.0,0.4,0.6,0.2,0.6,3.8
2748,2007-08,44.0,22.0,25.1,3.3,6.7,0.488,0.1,0.3,0.364,1.3,1.6,0.826,1.1,3.9,1.4,0.7,0.7,0.9,7.9
2400,2007-08,69.0,26.0,30.8,4.8,10.7,0.449,0.0,0.1,0.0,2.3,3.1,0.753,2.5,6.0,1.2,1.8,0.7,0.8,12.0
101204,2007-08,56.0,25.0,8.4,0.4,0.8,0.532,0.0,0.0,0.0,0.5,1.0,0.483,1.2,1.3,0.2,0.3,0.2,0.4,1.4
2730,2007-08,82.0,22.0,37.7,7.1,11.9,0.599,0.0,0.0,0.0,6.5,10.9,0.59,3.4,10.8,1.3,3.2,0.9,2.1,20.7
2548,2007-08,51.0,26.0,38.3,8.6,18.4,0.469,0.4,1.5,0.28600000000000003,6.9,9.2,0.758,0.9,3.3,6.9,4.4,1.7,0.7,24.6
2853,2007-08,46.0,26.0,19.3,2.9,7.1,0.40399999999999997,0.0,0.3,0.077,1.3,1.9,0.701,1.5,2.8,0.6,1.0,0.4,0.2,7.1
1863,2007-08,36.0,32.0,16.0,1.7,4.8,0.355,0.4,1.2,0.318,1.4,1.6,0.831,0.3,0.7,2.7,1.1,0.4,0.0,5.1
2248,2007-08,78.0,29.0,29.1,4.3,9.6,0.45399999999999996,0.6,1.7,0.371,1.4,1.9,0.7659999999999999,0.6,2.3,6.8,2.2,0.9,0.1,10.7
2109,2007-08,14.0,29.0,10.9,0.9,2.2,0.387,0.4,1.1,0.33299999999999996,0.6,0.6,1.0,0.1,1.5,1.6,0.6,0.5,0.1,2.7
2067,2007-08,78.0,30.0,19.0,2.8,6.8,0.409,1.5,3.8,0.39299999999999996,0.4,0.5,0.917,0.2,1.9,1.9,1.0,0.8,0.1,7.5
224,2007-08,47.0,36.0,19.6,1.4,3.8,0.36700000000000005,0.7,2.5,0.293,0.2,0.3,0.7140000000000001,0.4,2.4,1.5,0.6,0.6,0.2,3.7
2201,2007-08,59.0,25.0,25.9,5.0,9.2,0.546,0.0,0.0,0.0,3.2,5.1,0.623,1.9,2.8,0.5,2.1,0.2,0.5,13.2
2059,2007-08,78.0,31.0,21.3,2.2,4.7,0.473,0.7,1.9,0.361,0.8,1.1,0.708,1.4,2.9,1.2,0.8,0.9,0.5,5.9
1882,2007-08,8.0,29.0,34.2,6.5,14.3,0.456,0.0,0.0,0.0,4.6,5.9,0.787,2.6,5.4,2.0,2.1,0.4,1.9,17.6
2731,2007-08,82.0,25.0,33.2,5.6,10.5,0.535,0.0,0.0,0.0,2.6,4.6,0.57,3.1,7.6,0.9,2.0,0.8,1.7,13.8
15,2007-08,16.0,37.0,7.0,0.8,2.1,0.364,0.7,1.6,0.423,0.3,0.3,1.0,0.1,0.7,0.6,0.4,0.0,0.1,2.4
727,2007-08,22.0,35.0,13.9,0.3,1.7,0.158,0.0,0.1,0.0,0.5,1.0,0.455,0.2,0.7,1.9,0.5,0.5,0.2,1.0
956,2007-08,72.0,32.0,24.4,2.5,3.8,0.643,0.0,0.0,0.0,1.2,2.0,0.575,2.9,4.6,0.9,1.1,0.3,1.5,6.1
101177,2007-08,82.0,33.0,20.0,2.2,3.6,0.608,0.0,0.0,0.0,0.5,0.7,0.607,1.9,3.4,1.2,0.6,0.5,0.2,4.8
2436,2007-08,42.0,28.0,20.8,3.7,8.7,0.42,0.5,1.5,0.317,1.6,2.3,0.6940000000000001,0.5,1.4,3.4,2.0,0.9,0.1,9.4
